Book_ID,Issued,Title,Authors,Genres
17763,2006-02-12,The Mystery of the Hasty Arrow,"Green, Anna Katharine, 1846-1935",Detective Fiction
17766,2006-02-13,With Wolfe in Canada: The Winning of a Continent,"Henty, G. A. (George Alfred), 1832-1902",Children's Fiction; Canada
17767,2006-02-14,Pee-wee Harris Adrift,"Fitzhugh, Percy Keese, 1876-1950; Barbour, Harold S., 1889-1961 [Illustrator]",Children's Book Series
17770,2006-02-16,Christmas Stories And Legends,"Curtiss, Phebe A. [Compiler]",Christmas
17772,2006-02-16,Mrs. Overtheway's Remembrances,"Ewing, Juliana Horatia, 1841-1885",Children's Literature
17774,2006-02-16,"The Poetry of ArchitectureOr, the Architecture of the Nations of Europe Considered in its Association with Natural Scenery and National Character","Ruskin, John, 1819-1900",Architecture
17775,2006-02-16,"Mrs. Whittelsey's Magazine for Mothers and Daughters, Volume 3","Various; Whittelsey, Abigail Goodrich, 1788-1858 [Editor]",Mrs Whittelsey's Magazine for Mothers and Daughters
17776,2006-02-16,"Transactions of the American Society of Civil Engineers, vol. LXX, Dec. 1910
Tests of Creosoted Timber, Paper No. 1168","Gregory, W. B. (William Benjamin), 1871-1945",Technology
17777,2006-02-16,"Transactions of the American Society of Civil Engineers, vol. LXX, Dec. 1910
Reinforced Concrete Pier Construction","Klapp, Eugene",Technology
17778,2006-02-16,Sir John French: An Authentic Biography,"Chisholm, Cecil",World War I
17782,2006-02-17,Animal Children: The Friends of the Forest and the Plain,"Kirkwood, Edith Brown, 1875-1954; Ross, M. T. [Illustrator]",Children's Picture Books; Children's Verse
17783,2006-02-17,The Traveling Engineers' Association to Improve the Locomotive Engine Service of American RailroadsExamination Questions and Answers for Firemen for Promotion and New Men for Employment,Traveling Engineers' Association,Technology
17799,2006-02-19,"Yorkshire Ditties, Second Series
To which is added The Cream of Wit and Humour
from his Popular Writings","Hartley, John, 1839-1915",United Kingdom
17807,2006-02-20,Uncle Wiggily in the Woods,"Garis, Howard Roger, 1873-1962; Wisa, Louis [Illustrator]",Children's Book Series
17811,2006-02-20,"Grace Harlowe's Junior Year at High School
Or, Fast Friends in the Sororities","Chase, Josephine, -1931",Children's Book Series; School Stories
17813,2006-02-21,At Ypres with Best-Dunkley,"Floyd, Thomas Hope, 1896-1973",World War I
17824,2006-02-22,Little Black Sambo,"Bannerman, Helen, 1862-1946; Williams, Florence White, 1900-1953 [Illustrator]",Children's Picture Books; Banned Books List from the American Library Association
17827,2006-02-22,The Story of Mattie J. JacksonHer Parentage—Experience of Eighteen years in Slavery—Incidents during the War—Her Escape from Slavery,"Thompson, L. S. (Lucy S.), 1813-1881",Slavery
17829,2006-02-22,"The Trained Memory
Being the Fourth of a Series of Twelve Volumes on the
Applications of Psychology to the Problems of Personal and
Business Efficiency","Hilton, Warren, 1874-1958",Psychology
17833,2006-02-23,An Apologie for the Royal Party (1659); and A Panegyric to Charles the Second (1661),"Evelyn, John, 1620-1706; Keynes, Geoffrey, 1887-1982 [Author of introduction, etc.]",United Kingdom
17845,2006-02-24,"Salem Witchcraft, Volumes I and IIWith an Account of Salem Village and a History of Opinions on Witchcraft and Kindred Subjects","Upham, Charles Wentworth, 1802-1875",Witchcraft
17851,2006-02-24,"The History of Mary Prince, a West Indian Slave","Prince, Mary, 1788-1833",Historical Fiction
17855,2006-02-25,Hemp Hurds as Paper-Making Material,"Dewey, Lyster H. (Lyster Hoxie), 1865-1944; Merrill, Jason L.",Technology; Manufacturing
17860,2006-02-26,Stories from Hans Andersen,"Andersen, H. C. (Hans Christian), 1805-1875; Dulac, Edmund, 1882-1953 [Illustrator]",Folklore
17863,2006-02-26,"Blackbeard; Or, The Pirate of Roanoke.","Barker, B. (Benjamin)","Pirates, Buccaneers, Corsairs, etc."
17865,2006-02-26,"The Meadow-Brook Girls in the Hills; Or, The Missing Pilot of the White Mountains","Aldridge, Janet",Children's Book Series
17866,2006-02-26,Murder in the Gunroom,"Piper, H. Beam, 1904-1964",Crime Fiction
17870,2006-02-27,Operation Terror,"Leinster, Murray, 1896-1975",Science Fiction
17878,2006-02-28,Bunny Brown and his Sister Sue Giving a Show,"Hope, Laura Lee; Rogers, Walter S., 1871-1937 [Illustrator]",Children's Book Series
17897,2006-03-01,"Summa Theologica, Part I-II (Pars Prima Secundae)
From the Complete American Edition","Thomas, Aquinas, Saint, 1225?-1274",Christianity
17910,2006-03-04,The Mafulu: Mountain People of British New Guinea,"Williamson, Robert Wood, 1856-1932",Anthropology
17918,2006-03-04,"One Young Man
The simple and true story of a clerk who enlisted in 1914, who fought on the western front for nearly two years, was severely wounded at the battle of the Somme, and is now on his way back to his desk.","Hodder-Williams, J. E. (John Ernest), 1876-1927 [Editor]",World War I
17919,2006-03-04,The story of Burnt Njal: From the Icelandic of the Njals Saga,"Dasent, George Webbe, Sir, 1817-1896 [Translator]",Best Books Ever Listings
17920,2006-03-04,"The Number-System of Algebra (2nd edition)
Treated Theoretically and Historically","Fine, Henry B. (Henry Burchard), 1858-1928",Mathematics
17921,2006-03-04,Manual of Surgery Volume First: General Surgery. Sixth Edition.,"Miles, Alexander; Thomson, Alexis, 1863-1924",Medicine
17923,2006-03-05,"The Visions of England
Lyrics on leading men and events in English History","Palgrave, Francis Turner, 1824-1897; Morley, Henry, 1822-1894 [Editor]",Poetry
17928,2006-03-05,The Influence of India and Persia on the Poetry of Germany,"Remy, Arthur F. J., 1871-1954",India; Germany
17935,2006-03-06,French Polishing and Enamelling: A Practical Work of Instruction,"Bitmead, Richard",Crafts; Technology
17937,2006-03-06,The Thin Santa Claus: The Chicken Yard That Was a Christmas Stocking,"Butler, Ellis Parker, 1869-1937; Preston, May Wilson, 1873-1949 [Illustrator]",Christmas
17948,2006-03-08,"The Vision of Sir LaunfalAnd Other Poems by James Russell Lowell; Edited with an Introduction and Notes by Julian W. Abernethy, Ph.D.","Lowell, James Russell, 1819-1891; Abernethy, J. W. (Julian Willis), 1853-1923 [Editor]",Poetry
17958,2006-03-10,Warlord of Kor,"Carr, Terry, 1937-1987",Science Fiction
17959,2006-03-10,"The Hand of Fu-ManchuBeing a New Phase in the Activities of Fu-Manchu, the Devil Doctor","Rohmer, Sax, 1883-1959",Crime Fiction
17966,2006-03-11,Life History of the Kangaroo Rat,"Taylor, Walter P. (Walter Penn), 1888-1972; Vorhies, Charles Taylor, 1879-1949",Animal; Animals-Wild-Mammals; Biology
17967,2006-03-11,"Navy Boys Behind the Big Guns; Or, Sinking the German U-Boats","Davidson, Halsey; Owen, Robert Emmett, 1878-1957 [Illustrator]",World War I
17968,2006-03-12,Boer Politics,"Guyot, Yves, 1843-1928",Boer War
17971,2006-03-12,The Abolition Of Slavery The Right Of The Government Under The War Power,"Garrison, William Lloyd, 1805-1879 [Editor]",Slavery
17973,2006-03-12,"The World of Romance
being Contributions to The Oxford and Cambridge Magazine, 1856","Morris, William, 1834-1896",Fantasy
17979,2006-03-14,"The Botanical Magazine, Vol. 04Or, Flower-Garden Displayed","Curtis, William, 1746-1799",Horticulture; The Botanical Magazine
17987,2006-03-15,The Mound Builders,"Bryce, George, 1844-1931",Archaeology; Native America
17988,2006-03-15,Grace Harlowe's First Year at Overton College,"Chase, Josephine, -1931",Children's Book Series
17993,2006-03-15,Young Peoples' History of the War with Spain,"Holmes, Prescott",Children's History
17994,2006-03-15,"Punch, or the London Charivari, Vol. 159, 1920-11-03","Various; Seaman, Owen, 1861-1936 [Editor]",Punch
17997,2006-03-15,Contribution to Passamaquoddy Folk-Lore,"Fewkes, Jesse Walter, 1850-1930",Native America
17998,2006-03-16,Before the War,"Haldane, R. B. Haldane (Richard Burdon Haldane), Viscount, 1856-1928",World War I
18004,2006-03-16,"Told in a French Garden
August, 1914","Aldrich, Mildred, 1853-1928",World War I
18012,2006-03-18,"Transactions of the American Society of Civil Engineers, Vol. LXVIII, Sept. 1910
The New York Tunnel Extension of the Pennsylvania Railroad.
Meadows Division and Harrison Transfer Yard. Paper No. 1153","Temple, E. B.",Technology
18013,2006-03-18,Representation of Deities of the Maya Manuscripts,"Schellhas, Paul, 1859?-1945; Parker, A. M. (Alberta M.) [Translator]; Wesselhoeft, Selma [Translator]",Mythology; Paganism
18019,2006-03-19,The Luckiest Girl in the School,"Brazil, Angela, 1869-1947",Children's Fiction; School Stories
18035,2006-03-21,Marjorie at Seacote,"Wells, Carolyn, 1862-1942",Children's Book Series
18038,2006-03-23,Days of the Discoverers,"Lamprey, Louise, 1869-1951; Choate, Florence, 1878-1967 [Illustrator]; Curtis, Elizabeth, 1873-1946 [Illustrator]",Children's History
18039,2006-03-23,"Manual of the Mother Church
The First Church of Christ Scientist in Boston, Massachusetts","Eddy, Mary Baker, 1821-1910",Christianity
18042,2006-03-23,A General Sketch of the European War: The First Phase,"Belloc, Hilaire, 1870-1953",World War I
18047,2006-03-24,"Dio's Rome, Volume 1An Historical Narrative Originally Composed in Greek during the Reigns of Septimius Severus, Geta and Caracalla, Macrinus, Elagabalus and Alexander Severus: and Now Presented in English Form","Cassius Dio Cocceianus; Foster, Herbert Baldwin, 1874-1906 [Translator]",Classical Antiquity
18050,2006-03-26,The House Fly and How to Suppress It,"Bishopp, F. C. (Fred Corry), 1884-1970; Howard, L. O. (Leland Ossian), 1857-1950",Animals-Wild-Insects
18056,2006-03-27,The Tin Soldier,"Bailey, Temple, 1869-1953; Wilson, F. Vaux (Francis Vaux), 1874-1938 [Illustrator]","Bestsellers, American, 1895-1923"
18058,2006-03-27,Elsie's Vacation and After Events,"Finley, Martha, 1828-1909",Children's Book Series
18065,2006-03-28,"Transactions of the American Society of Civil Engineers, Vol. LXVIII, Sept. 1910
The New York Tunnel Extension of the Pennsylvania Railroad.
The East River Division. Paper No. 1152","Noble, Alfred, 1844-1914",Technology
18077,2006-03-29,We and the World: A Book for Boys. Part I,"Ewing, Juliana Horatia, 1841-1885",Children's Literature
18078,2006-03-30,Soldier Silhouettes on Our Front,"Stidger, William L. (William Le Roy), 1885-1949; Gillespie, Jessie [Illustrator]",World War I
18087,2006-03-30,Historic Doubts Relative To Napoleon Buonaparte,"Whately, Richard, 1787-1863",France; Napoleonic
18091,2006-04-01,Samantha at the World's Fair,"Holley, Marietta, 1836-1926; Grimm, Constantin de, 1845-1898 [Illustrator]",Humor
18093,2006-04-01,From the Valley of the Missing,"White, Grace Miller, 1868-1957",Movie Books
18097,2006-04-01,Public School Domestic Science,"Hoodless, Adelaide, 1858-1910",Cookbooks and Cooking
18105,2006-04-02,Genesis,"Piper, H. Beam, 1904-1964",Science Fiction
18109,2006-04-03,Graveyard of Dreams,"Piper, H. Beam, 1904-1964",Science Fiction
18113,2006-04-03,"History of the Expedition to Russia
Undertaken by the Emperor Napoleon in the Year 1812","Ségur, Philippe-Paul, comte de, 1780-1873",France
18114,2006-04-03,"Punch, or the London Charivari, Volume 159, November 10, 1920","Various; Seaman, Owen, 1861-1936 [Editor]",Punch
18125,2006-04-05,The Audacious War,"Barron, Clarence W. (Clarence Walker), 1855-1928",World War I
18127,2006-04-05,The Beginner's American History,"Montgomery, D. H. (David Henry), 1837-1928",Children's History
18134,2006-04-09,"Sixteen Months in Four German Prisons: Wesel, Sennelager, Klingelputz, Ruhleben","Talbot, Frederick Arthur Ambrose, 1880-1924; Mahoney, Henry Charles [Editor]",Germany; World War I
18135,2006-04-09,"Dreamthorp
A Book of Essays Written in the Country","Smith, Alexander, 1830?-1867",Horticulture
18137,2006-04-09,Little Fuzzy,"Piper, H. Beam, 1904-1964",Science Fiction
18139,2006-04-10,Rip Foster in Ride the Gray Planet,"Goodwin, Harold L. (Harold Leland), 1914-1990",Science Fiction
18146,2006-04-10,The Children's Portion,"Shoppell, R. W. (Robert W.) [Editor]",Children's Anthologies
18151,2006-04-11,Time Crime,"Piper, H. Beam, 1904-1964; Freas, Kelly, 1922-2005 [Illustrator]",Science Fiction
18155,2006-04-11,The Story of the Three Little Pigs,"Brooke, L. Leslie (Leonard Leslie), 1862-1940",Children's Picture Books
18156,2006-04-12,We and the World: A Book for Boys. Part II,"Ewing, Juliana Horatia, 1841-1885",Children's Literature
18160,2006-04-12,In the World War,"Czernin von und zu Chudenitz, Ottokar Theobald Otto Maria, Graf, 1872-1932",World War I
18172,2006-04-14,This World Is Taboo,"Leinster, Murray, 1896-1975",Science Fiction
18176,2006-04-14,"Yorkshire Tales. Third Series
Amusing sketches of Yorkshire Life in the Yorkshire Dialect","Hartley, John, 1839-1915",United Kingdom
18177,2006-04-14,In the Field (1914-1915): The Impressions of an Officer of Light Cavalry,"Dupont, Marcel, 1879-1964",World War I
18180,2006-04-15,Tom Slade on Mystery Trail,"Fitzhugh, Percy Keese, 1876-1950; Owen, Robert Emmett, 1878-1957 [Illustrator]",Children's Book Series
18183,2006-04-15,"Trees, Fruits and Flowers of Minnesota, 1916
Embracing the Transactions of the Minnesota State Horticultural Society,Volume 44, from December 1, 1915, to December 1, 1916, Including the Twelve Numbers of ""The Minnesota Horticulturist"" for 1916","Latham, A. W. [Editor]",Horticulture; Natural History
18184,2006-04-17,"Animal Carvings from Mounds of the Mississippi ValleySecond Annual Report of the Bureau of Ethnology to the Secretary of the Smithsonian Institution, 1880-81, Government Printing Office, Washington, 1883, pages 117-166","Henshaw, Henry W. (Henry Wetherbee), 1850-1930",Archaeology; Native America
18187,2006-04-17,Hebrew Life and Times,"Hunting, Harold B. (Harold Bruce), 1879-1958",Judaism
18188,2006-04-17,Homer and Classical Philology,"Nietzsche, Friedrich Wilhelm, 1844-1900; Levy, Oscar, 1867-1946 [Editor]; Kennedy, J. M. (John McFarland) [Translator]",Philosophy
18189,2006-04-17,Growing Nuts in the NorthA Personal Story of the Author's Experience of 33 Years with Nut Culture in Minnesota and Wisconsin,"Weschcke, Carl, 1894-1973",Horticulture
18193,2006-04-17,Ways of Wood Folk,"Long, William J. (William Joseph), 1867-1952; Copeland, Charles, 1858-1929 [Illustrator]",Animals-Wild
18194,2006-04-17,The Life of Buddha and Its Lessons,"Olcott, Henry Steel, 1832-1907",Buddhism
18195,2006-04-17,"The Girl's Own Paper, Vol. VIII: No. 353, October 2, 1886.","Various; Peters, Charles, active 1880-1907 [Editor]",The Girls Own Paper
18206,2006-04-19,"Navaho HousesSeventeenth Annual Report of the Bureau of Ethnology to the Secretary of the Smithsonian Institution, 1895-1896, Government Printing Office, Washington, 1898, pages 469-518","Mindeleff, Cosmos, 1863-",Anthropology; Archaeology; Native America
18213,2006-04-19,"The Story of the Great War, Volume III (of 12)
The War Begins, Invasion of Belgium, Battle of the Marne","Churchill, Allen L. (Allen Leon), 1873- [Editor]; Miller, Francis Trevelyan, 1877-1959 [Editor]; Reynolds, Francis J. (Francis Joseph), 1867-1937 [Editor]",World War I
18214,2006-04-20,Our Friend the Dog,"Maeterlinck, Maurice, 1862-1949; Alden, Cecil [Illustrator]; Teixeira de Mattos, Alexander, 1865-1921 [Translator]",Animals-Domestic
18216,2006-04-20,"Pathfinders of the West
Being the Thrilling Story of the Adventures of the Men Who
Discovered the Great Northwest: Radisson, La Vérendrye,
Lewis and Clark","Laut, Agnes C., 1871-1936",Children's History
18222,2006-04-21,"The Religion of Numa
And Other Essays on the Religion of Ancient Rome","Carter, Jesse Benedict, 1872-1917",Paganism
18223,2006-04-21,The Essence of Buddhism,"Arnold, Edwin, Sir, 1832-1904 [Author of introduction, etc.]; Bowden, Ernest M. [Compiler]",Buddhism
18224,2006-04-21,"Someone Comes to Town, Someone Leaves Town","Doctorow, Cory, 1971-",Science Fiction
18229,2006-04-22,"Transactions of the American Society of Civil Engineers, Vol. LXVIII, Sept. 1910
The New York Tunnel Extension of the Pennsylvania Railroad.
Paper No. 1150","Raymond, Charles W.",Technology
18233,2006-04-23,"Animal Ghosts; Or, Animal Hauntings and the Hereafter","O'Donnell, Elliott, 1872-1965",Horror
18237,2006-04-23,A Bird Calendar for Northern India,"Dewar, Douglas, 1875-1957",India; Natural History; Animals-Wild-Birds
18247,2006-04-24,The Last Man,"Shelley, Mary Wollstonecraft, 1797-1851",Precursors of Science Fiction; Science Fiction by Women
